raceId,year,round,circuitId,name,resultId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,statusId
884,2013,5,4,Spanish Grand Prix,21805.0,3.0,131.0,9,1.0,6,6,6.0,8.0,66.0,+1:08.020,6024616,56,11,1:27.591,1.0
884,2013,5,4,Spanish Grand Prix,21806.0,814.0,10.0,14,10.0,7,7,7.0,6.0,66.0,+1:08.988,6025584,55,7,1:26.776,1.0
884,2013,5,4,Spanish Grand Prix,21807.0,18.0,1.0,5,14.0,8,8,8.0,4.0,66.0,+1:19.506,6036102,55,14,1:27.957,1.0
884,2013,5,4,Spanish Grand Prix,21808.0,815.0,1.0,6,8.0,9,9,9.0,2.0,66.0,+1:21.738,6038334,55,10,1:27.251,1.0
884,2013,5,4,Spanish Grand Prix,21809.0,817.0,5.0,19,11.0,10,10,10.0,1.0,65.0,\N,\N,55,16,1:28.083,11.0
884,2013,5,4,Spanish Grand Prix,21810.0,821.0,15.0,12,19.0,11,11,11.0,0.0,65.0,\N,\N,56,1,1:26.217,11.0
884,2013,5,4,Spanish Grand Prix,21811.0,1.0,131.0,10,2.0,12,12,12.0,0.0,65.0,\N,\N,53,13,1:27.895,11.0
884,2013,5,4,Spanish Grand Prix,21812.0,16.0,10.0,15,13.0,13,13,13.0,0.0,65.0,\N,\N,38,3,1:26.564,11.0
884,2013,5,4,Spanish Grand Prix,21813.0,813.0,3.0,16,17.0,14,14,14.0,0.0,65.0,\N,\N,56,12,1:27.849,11.0
884,2013,5,4,Spanish Grand Prix,21814.0,807.0,15.0,11,15.0,15,15,15.0,0.0,65.0,\N,\N,58,4,1:26.586,11.0
884,2013,5,4,Spanish Grand Prix,21815.0,822.0,3.0,17,16.0,16,16,16.0,0.0,65.0,\N,\N,27,20,1:29.747,11.0
884,2013,5,4,Spanish Grand Prix,21816.0,819.0,207.0,20,22.0,17,17,17.0,0.0,65.0,\N,\N,43,19,1:29.362,11.0
884,2013,5,4,Spanish Grand Prix,21817.0,824.0,206.0,22,20.0,18,18,18.0,0.0,64.0,\N,\N,55,18,1:28.884,12.0
884,2013,5,4,Spanish Grand Prix,21818.0,820.0,206.0,23,21.0,19,19,19.0,0.0,64.0,\N,\N,49,15,1:28.011,12.0
884,2013,5,4,Spanish Grand Prix,21819.0,818.0,5.0,18,12.0,20,20,20.0,0.0,52.0,\N,\N,41,17,1:28.231,3.0
884,2013,5,4,Spanish Grand Prix,21820.0,823.0,207.0,21,18.0,21,21,21.0,0.0,21.0,\N,\N,11,21,1:30.597,36.0
884,2013,5,4,Spanish Grand Prix,21821.0,154.0,208.0,8,6.0,22,22,22.0,0.0,8.0,\N,\N,5,22,1:31.136,22.0
885,2013,6,6,Monaco Grand Prix,21822.0,3.0,131.0,9,1.0,1,1,1.0,25.0,78.0,2:17:52.056,8272056,74,6,1:18.327,1.0
885,2013,6,6,Monaco Grand Prix,21823.0,20.0,9.0,1,3.0,2,2,2.0,18.0,78.0,+3.888,8275944,77,1,1:16.577,1.0
885,2013,6,6,Monaco Grand Prix,21824.0,17.0,9.0,2,4.0,3,3,3.0,15.0,78.0,+6.314,8278370,77,4,1:18.262,1.0
885,2013,6,6,Monaco Grand Prix,21825.0,1.0,131.0,10,2.0,4,4,4.0,12.0,78.0,+13.894,8285950,76,3,1:18.133,1.0
885,2013,6,6,Monaco Grand Prix,21826.0,16.0,10.0,15,8.0,5,5,5.0,10.0,78.0,+21.477,8293533,74,5,1:18.292,1.0
885,2013,6,6,Monaco Grand Prix,21827.0,18.0,1.0,5,9.0,6,6,6.0,8.0,78.0,+23.103,8295159,76,8,1:18.720,1.0
885,2013,6,6,Monaco Grand Prix,21828.0,4.0,6.0,3,6.0,7,7,7.0,6.0,78.0,+26.734,8298790,77,12,1:19.340,1.0
885,2013,6,6,Monaco Grand Prix,21829.0,818.0,5.0,18,10.0,8,8,8.0,4.0,78.0,+27.223,8299279,77,10,1:19.151,1.0
885,2013,6,6,Monaco Grand Prix,21830.0,814.0,10.0,14,17.0,9,9,9.0,2.0,78.0,+27.608,8299664,77,11,1:19.215,1.0
885,2013,6,6,Monaco Grand Prix,21831.0,8.0,208.0,7,5.0,10,10,10.0,1.0,78.0,+36.582,8308638,78,2,1:17.392,1.0
885,2013,6,6,Monaco Grand Prix,21832.0,807.0,15.0,11,11.0,11,11,11.0,0.0,78.0,+42.572,8314628,29,15,1:19.853,1.0
885,2013,6,6,Monaco Grand Prix,21833.0,822.0,3.0,17,14.0,12,12,12.0,0.0,78.0,+42.691,8314747,68,20,1:20.921,1.0
885,2013,6,6,Monaco Grand Prix,21834.0,821.0,15.0,12,19.0,13,13,13.0,0.0,78.0,+43.212,8315268,71,7,1:18.685,1.0
885,2013,6,6,Monaco Grand Prix,21835.0,820.0,206.0,23,22.0,14,14,14.0,0.0,78.0,+49.885,8321941,78,9,1:19.016,1.0
885,2013,6,6,Monaco Grand Prix,21836.0,823.0,207.0,21,15.0,15,15,15.0,0.0,78.0,+1:02.590,8334646,50,17,1:20.494,1.0
885,2013,6,6,Monaco Grand Prix,21837.0,815.0,1.0,6,7.0,16,16,16.0,0.0,72.0,\N,\N,27,14,1:19.530,22.0
885,2013,6,6,Monaco Grand Prix,21838.0,154.0,208.0,8,13.0,\N,R,17.0,0.0,63.0,\N,\N,57,21,1:20.969,4.0
885,2013,6,6,Monaco Grand Prix,21839.0,817.0,5.0,19,12.0,\N,R,18.0,0.0,61.0,\N,\N,26,13,1:19.426,4.0
885,2013,6,6,Monaco Grand Prix,21840.0,824.0,206.0,22,20.0,\N,R,19.0,0.0,58.0,\N,\N,49,18,1:20.617,23.0
885,2013,6,6,Monaco Grand Prix,21841.0,813.0,3.0,16,16.0,\N,R,20.0,0.0,44.0,\N,\N,8,19,1:20.881,4.0
885,2013,6,6,Monaco Grand Prix,21842.0,13.0,6.0,4,21.0,\N,R,21.0,0.0,28.0,\N,\N,28,16,1:20.064,3.0
885,2013,6,6,Monaco Grand Prix,21843.0,819.0,207.0,20,18.0,\N,R,22.0,0.0,7.0,\N,\N,4,22,1:22.772,6.0
886,2013,7,7,Canadian Grand Prix,21844.0,20.0,9.0,1,1.0,1,1,1.0,25.0,70.0,1:32:09.143,5529143,55,5,1:16.561,1.0
886,2013,7,7,Canadian Grand Prix,21845.0,4.0,6.0,3,6.0,2,2,2.0,18.0,70.0,+14.408,5543551,69,2,1:16.203,1.0
886,2013,7,7,Canadian Grand Prix,21846.0,1.0,131.0,10,2.0,3,3,3.0,15.0,70.0,+15.942,5545085,69,3,1:16.354,1.0
886,2013,7,7,Canadian Grand Prix,21847.0,17.0,9.0,2,5.0,4,4,4.0,12.0,70.0,+25.731,5554874,69,1,1:16.182,1.0
886,2013,7,7,Canadian Grand Prix,21848.0,3.0,131.0,9,4.0,5,5,5.0,10.0,70.0,+1:09.725,5598868,70,4,1:16.534,1.0
886,2013,7,7,Canadian Grand Prix,21849.0,818.0,5.0,18,7.0,6,6,6.0,8.0,69.0,\N,\N,61,13,1:17.909,11.0
886,2013,7,7,Canadian Grand Prix,21850.0,814.0,10.0,14,17.0,7,7,7.0,6.0,69.0,\N,\N,63,12,1:17.841,11.0
886,2013,7,7,Canadian Grand Prix,21851.0,13.0,6.0,4,16.0,8,8,8.0,4.0,69.0,\N,\N,69,6,1:16.939,11.0
886,2013,7,7,Canadian Grand Prix,21852.0,8.0,208.0,7,10.0,9,9,9.0,2.0,69.0,\N,\N,61,11,1:17.766,11.0
886,2013,7,7,Canadian Grand Prix,21853.0,16.0,10.0,15,8.0,10,10,10.0,1.0,69.0,\N,\N,68,10,1:17.694,11.0
886,2013,7,7,Canadian Grand Prix,21854.0,815.0,1.0,6,12.0,11,11,11.0,0.0,69.0,\N,\N,69,7,1:17.369,11.0
886,2013,7,7,Canadian Grand Prix,21855.0,18.0,1.0,5,14.0,12,12,12.0,0.0,69.0,\N,\N,68,8,1:17.458,11.0
886,2013,7,7,Canadian Grand Prix,21856.0,154.0,208.0,8,22.0,13,13,13.0,0.0,69.0,\N,\N,62,9,1:17.607,11.0
886,2013,7,7,Canadian Grand Prix,21857.0,822.0,3.0,17,3.0,14,14,14.0,0.0,69.0,\N,\N,63,14,1:18.004,11.0
886,2013,7,7,Canadian Grand Prix,21858.0,817.0,5.0,19,11.0,15,15,15.0,0.0,68.0,\N,\N,68,16,1:18.257,12.0
886,2013,7,7,Canadian Grand Prix,21859.0,813.0,3.0,16,13.0,16,16,16.0,0.0,68.0,\N,\N,68,15,1:18.105,12.0
886,2013,7,7,Canadian Grand Prix,21860.0,824.0,206.0,22,19.0,17,17,17.0,0.0,68.0,\N,\N,68,17,1:18.873,12.0
886,2013,7,7,Canadian Grand Prix,21861.0,819.0,207.0,20,18.0,18,18,18.0,0.0,67.0,\N,\N,60,19,1:19.380,13.0
886,2013,7,7,Canadian Grand Prix,21862.0,820.0,206.0,23,20.0,19,19,19.0,0.0,67.0,\N,\N,67,21,1:19.566,13.0
886,2013,7,7,Canadian Grand Prix,21863.0,821.0,15.0,12,15.0,20,20,20.0,0.0,63.0,\N,\N,52,20,1:19.478,3.0
886,2013,7,7,Canadian Grand Prix,21864.0,807.0,15.0,11,9.0,\N,R,21.0,0.0,45.0,\N,\N,40,18,1:19.056,4.0
886,2013,7,7,Canadian Grand Prix,21865.0,823.0,207.0,21,21.0,\N,R,22.0,0.0,43.0,\N,\N,42,22,1:21.811,4.0
887,2013,8,9,British Grand Prix,21866.0,3.0,131.0,9,2.0,1,1,1.0,25.0,52.0,1:32:59.456,5579456,50,2,1:33.531,1.0
887,2013,8,9,British Grand Prix,21867.0,17.0,9.0,2,4.0,2,2,2.0,18.0,52.0,+0.765,5580221,52,1,1:33.401,1.0
887,2013,8,9,British Grand Prix,21868.0,4.0,6.0,3,9.0,3,3,3.0,15.0,52.0,+7.124,5586580,50,3,1:34.090,1.0
887,2013,8,9,British Grand Prix,21869.0,1.0,131.0,10,1.0,4,4,4.0,12.0,52.0,+7.756,5587212,51,4,1:34.159,1.0
887,2013,8,9,British Grand Prix,21870.0,8.0,208.0,7,8.0,5,5,5.0,10.0,52.0,+11.257,5590713,49,8,1:35.384,1.0
887,2013,8,9,British Grand Prix,21871.0,13.0,6.0,4,11.0,6,6,6.0,8.0,52.0,+14.573,5594029,51,6,1:35.273,1.0
887,2013,8,9,British Grand Prix,21872.0,16.0,10.0,15,6.0,7,7,7.0,6.0,52.0,+16.335,5595791,35,12,1:35.961,1.0
887,2013,8,9,British Grand Prix,21873.0,817.0,5.0,19,5.0,8,8,8.0,4.0,52.0,+16.543,5595999,37,11,1:35.927,1.0
887,2013,8,9,British Grand Prix,21874.0,814.0,10.0,14,21.0,9,9,9.0,2.0,52.0,+17.943,5597399,52,7,1:35.330,1.0
887,2013,8,9,British Grand Prix,21875.0,807.0,15.0,11,14.0,10,10,10.0,1.0,52.0,+19.709,5599165,48,13,1:36.013,1.0
887,2013,8,9,British Grand Prix,21876.0,813.0,3.0,16,15.0,11,11,11.0,0.0,52.0,+21.135,5600591,52,10,1:35.907,1.0
887,2013,8,9,British Grand Prix,21877.0,822.0,3.0,17,16.0,12,12,12.0,0.0,52.0,+25.094,5604550,52,15,1:36.312,1.0
887,2013,8,9,British Grand Prix,21878.0,18.0,1.0,5,10.0,13,13,13.0,0.0,52.0,+25.969,5605425,39,16,1:36.356,1.0
887,2013,8,9,British Grand Prix,21879.0,821.0,15.0,12,17.0,14,14,14.0,0.0,52.0,+26.285,5605741,32,17,1:36.439,1.0
887,2013,8,9,British Grand Prix,21880.0,819.0,207.0,20,18.0,15,15,15.0,0.0,52.0,+31.613,5611069,52,18,1:37.091,1.0
887,2013,8,9,British Grand Prix,21881.0,824.0,206.0,22,19.0,16,16,16.0,0.0,52.0,+36.097,5615553,51,19,1:37.978,1.0
887,2013,8,9,British Grand Prix,21882.0,820.0,206.0,23,20.0,17,17,17.0,0.0,52.0,+1:07.660,5647116,50,22,1:39.156,1.0
887,2013,8,9,British Grand Prix,21883.0,823.0,207.0,21,22.0,18,18,18.0,0.0,52.0,+1:07.759,5647215,50,21,1:38.722,1.0
887,2013,8,9,British Grand Prix,21884.0,154.0,208.0,8,7.0,19,19,19.0,0.0,51.0,\N,\N,48,9,1:35.614,31.0
887,2013,8,9,British Grand Prix,21885.0,815.0,1.0,6,13.0,20,20,20.0,0.0,46.0,\N,\N,37,14,1:36.131,36.0
887,2013,8,9,British Grand Prix,21886.0,20.0,9.0,1,3.0,\N,R,21.0,0.0,41.0,\N,\N,37,5,1:35.018,6.0
887,2013,8,9,British Grand Prix,21887.0,818.0,5.0,18,12.0,\N,R,22.0,0.0,35.0,\N,\N,30,20,1:38.370,27.0
888,2013,9,20,German Grand Prix,21888.0,20.0,9.0,1,2.0,1,1,1.0,25.0,60.0,1:41:14.711,6074711,59,5,1:34.164,1.0
888,2013,9,20,German Grand Prix,21889.0,8.0,208.0,7,4.0,2,2,2.0,18.0,60.0,+1.008,6075719,57,2,1:33.767,1.0
888,2013,9,20,German Grand Prix,21890.0,154.0,208.0,8,5.0,3,3,3.0,15.0,60.0,+5.830,6080541,57,10,1:34.576,1.0
888,2013,9,20,German Grand Prix,21891.0,4.0,6.0,3,8.0,4,4,4.0,12.0,60.0,+7.721,6082432,51,1,1:33.468,1.0
888,2013,9,20,German Grand Prix,21892.0,1.0,131.0,10,1.0,5,5,5.0,10.0,60.0,+26.927,6101638,57,4,1:34.156,1.0
888,2013,9,20,German Grand Prix,21893.0,18.0,1.0,5,9.0,6,6,6.0,8.0,60.0,+27.996,6102707,49,7,1:34.201,1.0
888,2013,9,20,German Grand Prix,21894.0,17.0,9.0,2,3.0,7,7,7.0,6.0,60.0,+37.562,6112273,55,11,1:34.782,1.0
888,2013,9,20,German Grand Prix,21895.0,815.0,1.0,6,13.0,8,8,8.0,4.0,60.0,+38.306,6113017,50,15,1:36.134,1.0
888,2013,9,20,German Grand Prix,21896.0,3.0,131.0,9,11.0,9,9,9.0,2.0,60.0,+46.821,6121532,55,6,1:34.181,1.0
888,2013,9,20,German Grand Prix,21897.0,807.0,15.0,11,10.0,10,10,10.0,1.0,60.0,+49.892,6124603,58,8,1:34.244,1.0
888,2013,9,20,German Grand Prix,21898.0,814.0,10.0,14,12.0,11,11,11.0,0.0,60.0,+53.771,6128482,43,16,1:36.566,1.0
888,2013,9,20,German Grand Prix,21899.0,817.0,5.0,19,6.0,12,12,12.0,0.0,60.0,+56.975,6131686,58,14,1:35.982,1.0
888,2013,9,20,German Grand Prix,21900.0,16.0,10.0,15,15.0,13,13,13.0,0.0,60.0,+57.738,6132449,60,13,1:35.816,1.0
888,2013,9,20,German Grand Prix,21901.0,821.0,15.0,12,14.0,14,14,14.0,0.0,60.0,+1:00.160,6134871,56,12,1:35.792,1.0
888,2013,9,20,German Grand Prix,21902.0,813.0,3.0,16,18.0,15,15,15.0,0.0,60.0,+1:01.929,6136640,56,9,1:34.293,1.0
888,2013,9,20,German Grand Prix,21903.0,822.0,3.0,17,17.0,16,16,16.0,0.0,59.0,\N,\N,56,3,1:33.972,11.0
888,2013,9,20,German Grand Prix,21904.0,819.0,207.0,20,22.0,17,17,17.0,0.0,59.0,\N,\N,51,17,1:37.584,11.0
888,2013,9,20,German Grand Prix,21905.0,823.0,207.0,21,20.0,18,18,18.0,0.0,59.0,\N,\N,40,19,1:38.509,11.0
888,2013,9,20,German Grand Prix,21906.0,820.0,206.0,23,21.0,19,19,19.0,0.0,59.0,\N,\N,47,18,1:38.383,11.0
888,2013,9,20,German Grand Prix,21907.0,818.0,5.0,18,16.0,\N,R,20.0,0.0,22.0,\N,\N,12,21,1:39.281,9.0
888,2013,9,20,German Grand Prix,21908.0,824.0,206.0,22,19.0,\N,R,21.0,0.0,21.0,\N,\N,20,22,1:39.844,5.0
888,2013,9,20,German Grand Prix,21909.0,13.0,6.0,4,7.0,\N,R,22.0,0.0,3.0,\N,\N,3,20,1:38.890,20.0
890,2013,10,11,Hungarian Grand Prix,21910.0,1.0,131.0,10,1.0,1,1,1.0,25.0,70.0,1:42:29.445,6149445,69,3,1:24.647,1.0
890,2013,10,11,Hungarian Grand Prix,21911.0,8.0,208.0,7,6.0,2,2,2.0,18.0,70.0,+10.938,6160383,61,6,1:25.260,1.0
890,2013,10,11,Hungarian Grand Prix,21912.0,20.0,9.0,1,2.0,3,3,3.0,15.0,70.0,+12.459,6161904,57,2,1:24.553,1.0
890,2013,10,11,Hungarian Grand Prix,21913.0,17.0,9.0,2,10.0,4,4,4.0,12.0,70.0,+18.044,6167489,61,1,1:24.069,1.0
890,2013,10,11,Hungarian Grand Prix,21914.0,4.0,6.0,3,5.0,5,5,5.0,10.0,70.0,+31.411,6180856,56,8,1:25.394,1.0
890,2013,10,11,Hungarian Grand Prix,21915.0,154.0,208.0,8,3.0,6,6,6.0,8.0,70.0,+52.295,6201740,54,7,1:25.328,1.0
890,2013,10,11,Hungarian Grand Prix,21916.0,18.0,1.0,5,13.0,7,7,7.0,6.0,70.0,+53.819,6203264,56,11,1:26.195,1.0
890,2013,10,11,Hungarian Grand Prix,21917.0,13.0,6.0,4,7.0,8,8,8.0,4.0,70.0,+56.447,6205892,59,5,1:25.176,1.0
890,2013,10,11,Hungarian Grand Prix,21918.0,815.0,1.0,6,9.0,9,9,9.0,2.0,69.0,\N,\N,59,10,1:26.143,11.0
890,2013,10,11,Hungarian Grand Prix,21919.0,813.0,3.0,16,15.0,10,10,10.0,1.0,69.0,\N,\N,69,9,1:25.597,11.0
890,2013,10,11,Hungarian Grand Prix,21920.0,807.0,15.0,11,12.0,11,11,11.0,0.0,69.0,\N,\N,58,14,1:26.740,11.0
890,2013,10,11,Hungarian Grand Prix,21921.0,818.0,5.0,18,14.0,12,12,12.0,0.0,69.0,\N,\N,53,12,1:26.491,11.0
890,2013,10,11,Hungarian Grand Prix,21922.0,817.0,5.0,19,8.0,13,13,13.0,0.0,69.0,\N,\N,58,15,1:26.863,11.0
890,2013,10,11,Hungarian Grand Prix,21923.0,823.0,207.0,21,20.0,14,14,14.0,0.0,68.0,\N,\N,47,17,1:27.473,12.0
890,2013,10,11,Hungarian Grand Prix,21924.0,819.0,207.0,20,19.0,15,15,15.0,0.0,68.0,\N,\N,54,18,1:27.725,12.0
890,2013,10,11,Hungarian Grand Prix,21925.0,824.0,206.0,22,21.0,16,16,16.0,0.0,67.0,\N,\N,57,20,1:28.250,13.0
890,2013,10,11,Hungarian Grand Prix,21926.0,820.0,206.0,23,22.0,17,17,17.0,0.0,67.0,\N,\N,65,19,1:28.160,13.0
890,2013,10,11,Hungarian Grand Prix,21927.0,814.0,10.0,14,18.0,18,18,18.0,0.0,66.0,\N,\N,55,13,1:26.608,9.0
890,2013,10,11,Hungarian Grand Prix,21928.0,3.0,131.0,9,4.0,19,19,19.0,0.0,64.0,\N,\N,62,4,1:25.089,5.0
890,2013,10,11,Hungarian Grand Prix,21929.0,822.0,3.0,17,16.0,\N,R,20.0,0.0,42.0,\N,\N,41,16,1:27.127,9.0
890,2013,10,11,Hungarian Grand Prix,21930.0,821.0,15.0,12,17.0,\N,R,21.0,0.0,28.0,\N,\N,16,22,1:29.135,7.0
890,2013,10,11,Hungarian Grand Prix,21931.0,16.0,10.0,15,11.0,\N,R,22.0,0.0,19.0,\N,\N,12,21,1:28.548,9.0
891,2013,11,13,Belgian Grand Prix,21932.0,20.0,9.0,1,2.0,1,1,1.0,25.0,44.0,1:23:42.196,5022196,40,1,1:50.756,1.0
891,2013,11,13,Belgian Grand Prix,21933.0,4.0,6.0,3,9.0,2,2,2.0,18.0,44.0,+16.869,5039065,36,4,1:51.383,1.0
891,2013,11,13,Belgian Grand Prix,21934.0,1.0,131.0,10,1.0,3,3,3.0,15.0,44.0,+27.734,5049930,39,7,1:51.596,1.0
891,2013,11,13,Belgian Grand Prix,21935.0,3.0,131.0,9,4.0,4,4,4.0,12.0,44.0,+29.872,5052068,39,6,1:51.582,1.0
891,2013,11,13,Belgian Grand Prix,21936.0,17.0,9.0,2,3.0,5,5,5.0,10.0,44.0,+33.845,5056041,31,5,1:51.397,1.0
891,2013,11,13,Belgian Grand Prix,21937.0,18.0,1.0,5,6.0,6,6,6.0,8.0,44.0,+40.794,5062990,36,2,1:50.823,1.0
891,2013,11,13,Belgian Grand Prix,21938.0,13.0,6.0,4,10.0,7,7,7.0,6.0,44.0,+53.922,5076118,40,9,1:52.182,1.0
891,2013,11,13,Belgian Grand Prix,21939.0,154.0,208.0,8,7.0,8,8,8.0,4.0,44.0,+55.846,5078042,34,11,1:52.497,1.0
891,2013,11,13,Belgian Grand Prix,21940.0,16.0,10.0,15,12.0,9,9,9.0,2.0,44.0,+1:09.547,5091743,35,10,1:52.226,1.0
891,2013,11,13,Belgian Grand Prix,21941.0,817.0,5.0,19,19.0,10,10,10.0,1.0,44.0,+1:13.470,5095666,38,3,1:50.967,1.0
891,2013,11,13,Belgian Grand Prix,21942.0,815.0,1.0,6,13.0,11,11,11.0,0.0,44.0,+1:21.936,5104132,34,16,1:53.472,1.0
891,2013,11,13,Belgian Grand Prix,21943.0,818.0,5.0,18,18.0,12,12,12.0,0.0,44.0,+1:26.740,5108936,29,14,1:53.065,1.0
891,2013,11,13,Belgian Grand Prix,21944.0,807.0,15.0,11,11.0,13,13,13.0,0.0,44.0,+1:28.258,5110454,41,15,1:53.110,1.0
891,2013,11,13,Belgian Grand Prix,21945.0,821.0,15.0,12,21.0,14,14,14.0,0.0,44.0,+1:40.436,5122632,30,8,1:51.849,1.0
891,2013,11,13,Belgian Grand Prix,21946.0,822.0,3.0,17,20.0,15,15,15.0,0.0,44.0,+1:47.456,5129652,31,13,1:52.688,1.0
891,2013,11,13,Belgian Grand Prix,21947.0,823.0,207.0,21,14.0,16,16,16.0,0.0,43.0,\N,\N,43,18,1:53.995,11.0
891,2013,11,13,Belgian Grand Prix,21948.0,813.0,3.0,16,17.0,17,17,17.0,0.0,43.0,\N,\N,35,12,1:52.579,11.0
891,2013,11,13,Belgian Grand Prix,21949.0,824.0,206.0,22,15.0,18,18,18.0,0.0,43.0,\N,\N,37,20,1:54.894,11.0
891,2013,11,13,Belgian Grand Prix,21950.0,820.0,206.0,23,16.0,19,19,19.0,0.0,42.0,\N,\N,31,21,1:54.924,12.0
891,2013,11,13,Belgian Grand Prix,21951.0,814.0,10.0,14,5.0,\N,R,20.0,0.0,26.0,\N,\N,21,19,1:54.757,4.0
891,2013,11,13,Belgian Grand Prix,21952.0,8.0,208.0,7,8.0,\N,R,21.0,0.0,25.0,\N,\N,20,17,1:53.688,23.0
891,2013,11,13,Belgian Grand Prix,21953.0,819.0,207.0,20,22.0,\N,R,22.0,0.0,8.0,\N,\N,7,22,1:57.330,44.0
892,2013,12,14,Italian Grand Prix,21954.0,20.0,9.0,1,1.0,1,1,1.0,25.0,53.0,1:18:33.352,4713352,52,12,1:27.190,1.0
892,2013,12,14,Italian Grand Prix,21955.0,4.0,6.0,3,5.0,2,2,2.0,18.0,53.0,+5.467,4718819,52,5,1:26.797,1.0
892,2013,12,14,Italian Grand Prix,21956.0,17.0,9.0,2,2.0,3,3,3.0,15.0,53.0,+6.350,4719702,53,3,1:26.690,1.0
892,2013,12,14,Italian Grand Prix,21957.0,13.0,6.0,4,4.0,4,4,4.0,12.0,53.0,+9.361,4722713,48,10,1:27.095,1.0
892,2013,12,14,Italian Grand Prix,21958.0,807.0,15.0,11,3.0,5,5,5.0,10.0,53.0,+10.355,4723707,48,4,1:26.716,1.0
892,2013,12,14,Italian Grand Prix,21959.0,3.0,131.0,9,6.0,6,6,6.0,8.0,53.0,+10.999,4724351,50,2,1:26.500,1.0
892,2013,12,14,Italian Grand Prix,21960.0,817.0,5.0,19,7.0,7,7,7.0,6.0,53.0,+32.329,4745681,52,13,1:27.294,1.0
892,2013,12,14,Italian Grand Prix,21961.0,154.0,208.0,8,13.0,8,8,8.0,4.0,53.0,+33.130,4746482,52,8,1:27.043,1.0
892,2013,12,14,Italian Grand Prix,21962.0,1.0,131.0,10,12.0,9,9,9.0,2.0,53.0,+33.527,4746879,51,1,1:25.849,1.0
892,2013,12,14,Italian Grand Prix,21963.0,18.0,1.0,5,9.0,10,10,10.0,1.0,53.0,+38.327,4751679,46,16,1:27.830,1.0
892,2013,12,14,Italian Grand Prix,21964.0,8.0,208.0,7,11.0,11,11,11.0,0.0,53.0,+38.695,4752047,45,6,1:26.948,1.0
892,2013,12,14,Italian Grand Prix,21965.0,815.0,1.0,6,8.0,12,12,12.0,0.0,53.0,+39.765,4753117,44,15,1:27.607,1.0
892,2013,12,14,Italian Grand Prix,21966.0,821.0,15.0,12,16.0,13,13,13.0,0.0,53.0,+40.880,4754232,53,9,1:27.092,1.0
892,2013,12,14,Italian Grand Prix,21967.0,813.0,3.0,16,14.0,14,14,14.0,0.0,53.0,+49.085,4762437,51,7,1:26.981,1.0
892,2013,12,14,Italian Grand Prix,21968.0,822.0,3.0,17,18.0,15,15,15.0,0.0,53.0,+56.827,4770179,53,11,1:27.166,1.0
892,2013,12,14,Italian Grand Prix,21969.0,16.0,10.0,15,17.0,16,16,16.0,0.0,52.0,\N,\N,38,14,1:27.418,11.0
892,2013,12,14,Italian Grand Prix,21970.0,819.0,207.0,20,20.0,17,17,17.0,0.0,52.0,\N,\N,52,17,1:28.620,11.0
892,2013,12,14,Italian Grand Prix,21971.0,823.0,207.0,21,19.0,18,18,18.0,0.0,52.0,\N,\N,52,18,1:28.663,11.0
892,2013,12,14,Italian Grand Prix,21972.0,824.0,206.0,22,21.0,19,19,19.0,0.0,52.0,\N,\N,47,20,1:29.595,11.0
892,2013,12,14,Italian Grand Prix,21973.0,820.0,206.0,23,22.0,20,20,20.0,0.0,52.0,\N,\N,48,19,1:29.491,11.0
892,2013,12,14,Italian Grand Prix,21974.0,818.0,5.0,18,10.0,\N,R,21.0,0.0,14.0,\N,\N,14,21,1:29.710,7.0
892,2013,12,14,Italian Grand Prix,21975.0,814.0,10.0,14,15.0,\N,R,22.0,0.0,0.0,\N,\N,\N,0,\N,3.0
893,2013,13,15,Singapore Grand Prix,21976.0,20.0,9.0,1,1.0,1,1,1.0,25.0,61.0,1:59:13.132,7153132,46,1,1:48.574,1.0
893,2013,13,15,Singapore Grand Prix,21977.0,4.0,6.0,3,7.0,2,2,2.0,18.0,61.0,+32.627,7185759,44,11,1:51.082,1.0
893,2013,13,15,Singapore Grand Prix,21978.0,8.0,208.0,7,13.0,3,3,3.0,15.0,61.0,+43.920,7197052,55,13,1:51.140,1.0
893,2013,13,15,Singapore Grand Prix,21979.0,3.0,131.0,9,2.0,4,4,4.0,12.0,61.0,+51.155,7204287,51,6,1:50.353,1.0
893,2013,13,15,Singapore Grand Prix,21980.0,1.0,131.0,10,5.0,5,5,5.0,10.0,61.0,+53.159,7206291,59,4,1:49.916,1.0
893,2013,13,15,Singapore Grand Prix,21981.0,13.0,6.0,4,6.0,6,6,6.0,8.0,61.0,+1:03.877,7217009,45,7,1:50.509,1.0
893,2013,13,15,Singapore Grand Prix,21982.0,18.0,1.0,5,8.0,7,7,7.0,6.0,61.0,+1:23.354,7236486,46,15,1:51.740,1.0
893,2013,13,15,Singapore Grand Prix,21983.0,815.0,1.0,6,14.0,8,8,8.0,4.0,61.0,+1:23.820,7236952,46,16,1:51.926,1.0
893,2013,13,15,Singapore Grand Prix,21984.0,807.0,15.0,11,11.0,9,9,9.0,2.0,61.0,+1:24.261,7237393,47,18,1:52.186,1.0
893,2013,13,15,Singapore Grand Prix,21985.0,16.0,10.0,15,15.0,10,10,10.0,1.0,61.0,+1:24.668,7237800,43,2,1:49.656,1.0
